id,src_path,correct_label,incorrect_label_1,incorrect_label_2,ai_decision,ai_accuracy,ai_confidence
18,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-8.jpg,Chicago,New York,San Francisco,Chicago,60,77
19,https://storage.googleapis.com/ai-calibration/chicago/chicago-attention.jpg,Chicago,New York,San Francisco,,,
20,https://storage.googleapis.com/ai-calibration/sanfrancisco/sanfrancisco-7.jpg,San Francisco,New York,Chicago,Chicago,60,71
21,https://storage.googleapis.com/ai-calibration-experiment/sanfrancisco/sanfrancisco-7.jpg,San Francisco,New York,Chicago,Chicago,60,71
22,https://storage.googleapis.com/ai-calibration/chicago/chicago-26.jpg,Chicago,New York,San Francisco,New York,70,84
23,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-26.jpg,Chicago,New York,San Francisco,New York,70,84
24,https://storage.googleapis.com/ai-calibration/sanfrancisco/sanfrancisco-1.jpg,San Francisco,New York,Chicago,San Francisco,70,80
25,https://storage.googleapis.com/ai-calibration-experiment/sanfrancisco/sanfrancisco-1.jpg,San Francisco,New York,Chicago,San Francisco,70,80
26,https://storage.googleapis.com/ai-calibration/newyork/newyork-21.jpg,New York,San Francisco,Chicago,New York,70,89
27,https://storage.googleapis.com/ai-calibration-experiment/newyork/newyork-21.jpg,New York,San Francisco,Chicago,New York,70,89
28,https://storage.googleapis.com/ai-calibration/chicago/chicago-15.jpg,Chicago,New York,San Francisco,San Francisco,70,85
29,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-15.jpg,Chicago,New York,San Francisco,San Francisco,70,85
30,https://storage.googleapis.com/ai-calibration/sanfrancisco/sanfrancisco-33.jpg,San Francisco,New York,Chicago,San Francisco,70,81
31,https://storage.googleapis.com/ai-calibration-experiment/sanfrancisco/sanfrancisco-33.jpg,San Francisco,New York,Chicago,San Francisco,70,81
32,https://storage.googleapis.com/ai-calibration/chicago/chicago-12.jpg,Chicago,New York,San Francisco,Chicago,70,88
33,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-12.jpg,Chicago,New York,San Francisco,Chicago,70,88
34,https://storage.googleapis.com/ai-calibration/newyork/newyork-5.jpg,New York,San Francisco,Chicago,New York,70,86
35,https://storage.googleapis.com/ai-calibration-experiment/newyork/newyork-5.jpg,New York,San Francisco,Chicago,New York,70,86
36,https://storage.googleapis.com/ai-calibration/chicago/chicago-34.jpg,Chicago,New York,San Francisco,New York,70,82
37,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-34.jpg,Chicago,New York,San Francisco,New York,70,82
38,https://storage.googleapis.com/ai-calibration/newyork/newyork-attention.jpg,New York,San Francisco,Chicago,,,
39,https://storage.googleapis.com/ai-calibration/chicago/chicago-24.jpg,Chicago,New York,San Francisco,Chicago,70,87
40,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-24.jpg,Chicago,New York,San Francisco,Chicago,70,87
41,https://storage.googleapis.com/ai-calibration/newyork/newyork-2.jpg,New York,San Francisco,Chicago,New York,70,83
42,https://storage.googleapis.com/ai-calibration-experiment/newyork/newyork-2.jpg,New York,San Francisco,Chicago,New York,70,83
43,https://storage.googleapis.com/ai-calibration/sanfrancisco/sanfrancisco-40.jpg,San Francisco,New York,Chicago,San Francisco,80,90
44,https://storage.googleapis.com/ai-calibration-experiment/sanfrancisco/sanfrancisco-40.jpg,San Francisco,New York,Chicago,San Francisco,80,90
45,https://storage.googleapis.com/ai-calibration/chicago/chicago-29.jpg,Chicago,New York,San Francisco,Chicago,80,94
46,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-29.jpg,Chicago,New York,San Francisco,Chicago,80,94
47,https://storage.googleapis.com/ai-calibration/newyork/newyork-33.jpg,New York,San Francisco,Chicago,New York,80,91
48,https://storage.googleapis.com/ai-calibration-experiment/newyork/newyork-33.jpg,New York,San Francisco,Chicago,New York,80,91
49,https://storage.googleapis.com/ai-calibration/chicago/chicago-38.jpg,Chicago,New York,San Francisco,Chicago,80,96
50,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-38.jpg,Chicago,New York,San Francisco,Chicago,80,96
51,https://storage.googleapis.com/ai-calibration/newyork/newyork-6.jpg,New York,San Francisco,Chicago,Chicago,80,95
52,https://storage.googleapis.com/ai-calibration-experiment/newyork/newyork-6.jpg,New York,San Francisco,Chicago,Chicago,80,95
53,https://storage.googleapis.com/ai-calibration/sanfrancisco/sanfrancisco-21.jpg,San Francisco,New York,Chicago,San Francisco,80,98
54,https://storage.googleapis.com/ai-calibration-experiment/sanfrancisco/sanfrancisco-21.jpg,San Francisco,New York,Chicago,San Francisco,80,98
55,https://storage.googleapis.com/ai-calibration/newyork/newyork-23.jpg,New York,San Francisco,Chicago,New York,80,92
56,https://storage.googleapis.com/ai-calibration-experiment/newyork/newyork-23.jpg,New York,San Francisco,Chicago,New York,80,92
57,https://storage.googleapis.com/ai-calibration/chicago/chicago-40.jpg,Chicago,New York,San Francisco,San Francisco,80,97
58,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-40.jpg,Chicago,New York,San Francisco,San Francisco,80,97
59,https://storage.googleapis.com/ai-calibration/chicago/chicago-27.jpg,Chicago,New York,San Francisco,Chicago,80,99
60,https://storage.googleapis.com/ai-calibration-experiment/chicago/chicago-27.jpg,Chicago,New York,San Francisco,Chicago,80,99
61,https://storage.googleapis.com/ai-calibration/newyork/newyork-39.jpg,New York,San Francisco,Chicago,New York,80,93
62,https://storage.googleapis.com/ai-calibration-experiment/newyork/newyork-39.jpg,New York,San Francisco,Chicago,New York,80,93
,,,,
